ID,ROUND,MONTH,WEEKDAY,LANG,D1,D6_1,D6_2A,D6_2B,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,QA1,QA2A,QA3A,QA2B,QA3B,QA2C,QA22,QA4,QA6A_1,QA7A_1,QA7AI_1,QA7AII_1,QA8A_1,QA8AI_1,QA6A_2,QA7A_2,QA7AI_2,QA7AII_2,QA8A_2,QA8AI_2,QA6A_3,QA7A_3,QA7AI_3,QA7AII_3,QA8A_3,QA8AI_3,QA6A_4,QA7A_4,QA7AI_4,QA7AII_4,QA8A_4,QA8AI_4,QA6A_5,QA7A_5,QA7AI_5,QA7AII_5,QA8A_5,QA8AI_5,QA6A_6,QA7A_6,QA7AI_6,QA7AII_6,QA8A_6,QA8AI_6,QA6A_7,QA7A_7,QA7AI_7,QA7AII_7,QA8A_7,QA8AI_7,QA6A_8,QA7A_8,QA7AI_8,QA7AII_8,QA8A_8,QA8AI_8,QB1_1,QB4_1,QB1_2,QB4_2,QB1_3,QB4_3,QB1_4,QB4_4,QB1_5,QB4_5,QB1_6,QB4_6,QB1_7,QB4_7,QB1_8,QB4_8,QC1_1,QC1_2,QC1_3,QC1_4,QC1_5,QC1_6,QC1_8,QC1_10,QC3_1,QC5_1,QC3_2,QC5_2,QC3_3,QC5_3,QC6_3,QC3_4,QC5_4,QC6_4,QC3_5,QC5_5,QC3_6,QC5_6,QC3_8,QC5_8,QC6_8,QC3_10,QC5_10,QC6_10,QQ1A_1,QQ1A_2,QQ1A_3,QQ1A_4,QQ1A_5,QQ1B,QQ1D,QQ11D,QQ2,QQ11A,QQ3,QQ3A,QQ13A_1,QQ13A_2,QQ13A_3,QQ13A_4,QQ13A_5,QQ13A_6,QQ13A_7,QQ13A_8,QQ13A_9,QQ13A_10,QQ13A_11,QQ13B_1,QQ13B_2,QQ13B_3,QQ13B_4,QQ13B_5,QQ13B_6,QQ13B_7,QQ13B_8,QQ13B_9,QQ13B_10,QQ19A,Q19C_1,Q19C_2,Q19C_3,Q19C_4,Q19C_5,Q19C_6,Q19C_7,Q19C_8,Q19C_9,QQ19B,QQ4C,QQ8,QQ9,QQ10,D10_1,D10_2,D10_3,D10_4,D10_5,D10_6,D10_7,D10_8,D8,D13a,D13b,QA5A_1,QA5A_2,QA5A_3,QA5A_4,QA5A_5,QA5A_6,QA5A_7,QA5A_8,QB3_1,QB3_2,QB3_3,QB3_4,QB3_5,QB3_6,QB3_7,QB3_8,QC2_1,QC2_2,QC2_3,QC2_4,QC2_5,QC2_6,QC2_8,QC2_10,COUNTRY,EDUCATION,AGE,INCOME,HHSIZE,DEPCHILDREN,URBAN,Gross_weight,D3_AT,D3_BE,D3_EE,D3_ES,D3_GR,D3_FI,D3_FR,D3_IE,D3_IT,D3_LT,D3_LU,D3_LV,D3_PT,D3_SI,D3_SK,D3_CY,D3_MT
14819_2_5_2,2,4,5,18,2,3,,4,1,0,1,0,0,1,0,53,300,1,999997,,,,200,10,2,2,,,1,11,1,,,0,,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,2,4,2,3,1,2,4,1,,,,,,,,,,,1,1,0,0,0,,2,,1,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5,0,0,0,1,1,1,0,0,0,2,3,1,0,,0,0,1,1,0,0,0,0,1,,,14,27,101.45,,,,,,,,,,,,,,,130.28,54,64.78,,,,,ES,3,10,5,2,0,1,8644.480265,,,,6,,,,,,,,,,,,,
1484_1_5_1,1,10,7,18,1,2,5,,0,0,1,0,0,0,0,45,,,,,,,5,6,1,,,1,,15,1,,,0,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,,,,,2,3,1,3,4,2,,,,,,,,,,,1,0,0,0,0,,1,3,3,5,1,,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,,,,,,,,,,2,2,2,1,1,0,0,1,0,0,0,0,0,1,0,,4,10,5.5,,,,,,,,,,,,,,,,800,45.8,,,,,ES,2,1,2,3,1,0,5093.109518,,,,6,,,,,,,,,,,,,
1484_2_5_2,2,3,4,18,1,2,4,,0,0,1,0,0,0,1,51,,,,,,,50,9,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,999997,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,,,,,,,,2,4,1,,,,,1,4,2,,,,0,1,0,0,0,,4,,2,5,2,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,,,,,,,,,,4,3,6,999998,,0,0,1,1,1,0,0,0,1,,,1,,,,,,,,1,,,,,,,,,,,10,,,2,,ES,2,7,3,3,1,1,5947.193495,,,,5,,,,,,,,,,,,,
14870_2_5_1,1,11,4,18,1,1,,,0,0,1,0,0,0,0,21,,,,,,,999996,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,,,2,4,,,,2,4,1,,,5,4,,,,,,,1,1,0,0,0,,1,3,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,,,,,,,,,,3,3,1,0,,0,0,1,1,0,1,0,0,1,,,1.45,,,,,,,,,,,,,,,,,42.9,,42.9,,40,,,ES,3,8,3,2,0,1,4569.410309,,,,2,,,,,,,,,,,,,
14887_2_5_1,1,11,5,18,2,3,,3,0,1,1,0,0,1,1,16,,,,,,11,26,6,1,,,0,,6,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,999997,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,1,4,2,,,,1,1,0,0,0,,1,1,1,5,3,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,,,,,,,,,,3,1,2,1,1,0,0,1,1,0,0,0,0,2,,,2.2,5.5,,,,,,,5.5,,,,,,,,,,,,,,8.5,,ES,2,4,3,2,0,1,6158.68797,,,,6,,,,,,,,,,,,,
1491_2_5_2,2,3,4,18,1,2,2,,0,0,0,0,0,0,0,1,,,,,,,999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,2,4,2,4,,,,2,4,1,,,,,,,,,,,1,1,0,0,0,,1,3,2,5,2,2,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,2,1,0,,1,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,640,110,,70,,,,,ES,2,5,4,4,3,1,10236.70456,,,,6,,,,,,,,,,,,,
14925_2_5_2,2,4,2,18,2,3,,3,0,0,0,0,0,0,0,10,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,,3,,2,5,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,,,,,,,,,,2,2,1,0,,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ES,2,1,1,4,2,1,9594.87268,,,,7,,,,,,,,,,,,,
14933_2_5_1,1,11,6,18,2,3,,1,0,0,1,0,0,0,1,185,,,,,,,185,1,1,,,1,,10,1,,,1,,8,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,999997,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,,,2,4,,,,2,4,1,2,4,3,4,1,6,2,,,,1,1,0,0,0,,1,3,3,5,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,1,6,1,2,0,0,1,1,0,1,0,0,1,,,12.7,58.5,72,,,,,,22.9,,,,,,,,,59.39,,78.55,32.2,14,10,,ES,3,8,4,5,1,1,15764.44838,,,,2,,,,,,,,,,,,,
14940_2_5_2,2,4,2,18,2,3,,4,0,0,1,0,0,0,0,22,,,,,,,22,1,2,2,,,1,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,2,4,1,,,,,,,,,,,1,1,0,0,0,,3,,2,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5,0,0,0,1,1,0,0,0,0,3,3,1,1,3,0,0,1,1,0,0,0,0,1,,,3.69,14.31,,,,,,,,,,,,,,,,,,47.09,,,,,ES,3,10,1,2,0,1,7735.733249,,,,1,,,,,,,,,,,,,
14943_2_5_1,1,11,4,18,1,2,5,,0,0,0,0,0,0,0,8,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,2,4,2,4,,,,2,4,1,,,2,4,,,,,,,1,1,0,0,0,,2,,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,3,1,1,3,1,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,500,61,,28,,4,,,ES,1,3,2,2,0,1,6183.863824,,,,3,,,,,,,,,,,,,
1494_2_5_1,1,10,5,18,2,3,,1,1,1,1,0,0,0,0,10,20,1,999997,,,10,10,6,2,2,,,1,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,2,4,,,,2,4,1,,,,,,,,,,,1,1,0,0,0,,1,3,2,5,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,3,6,0,,0,0,1,0,0,0,0,0,1,,,1,15,,,,,,,,,,,,,,,,24.45,,50,,,,,ES,1,10,1,2,1,1,8720.730458,,,,4,,,,,,,,,,,,,
14953_2_5_1,1,11,4,18,2,3,,3,0,0,1,0,0,0,0,46,,,,,,,46,5,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,0,5,4,2,4,2,4,2,2,4,1,,,2,4,,,,,,,1,1,0,0,0,,3,,2,5,1,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,3,2,1,0,,1,0,1,1,0,0,0,0,1,,,40,,,,,,,,,,,,,,,,275,35.96,31.75,78.6,,62.5,,,ES,3,6,2,2,1,0,6187.518343,,,,1,,,,,,,,,,,,,
14958_2_5_1,1,11,3,18,2,3,,4,0,0,1,0,0,0,0,18,,,,,,,18,6,2,2,,,1,6,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,2,4,2,4,,,,2,4,2,1,1,,,,,,2,4,2,1,1,0,0,0,,2,,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,3,3,1,0,,1,1,1,1,0,1,0,0,1,,,28,14.2,,,,,,,,,,,,,,,600,34,,52,470,,,159.33,ES,3,11,2,1,,1,8889.543995,,,,3,,,,,,,,,,,,,
14970_2_5_1,1,11,4,18,1,3,,4,0,0,1,0,0,0,0,45,,,,,,,45,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,1,,,2,4,,,,2,4,1,,,2,4,,,,2,4,1,1,1,0,0,0,,1,3,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,5,0,1,0,0,0,1,0,1,0,1,4,1,0,,0,1,1,1,0,1,0,0,1,,,67.9,,,,,,,,,,,,,,,,,72.85,,29.99,,17,,132.7,ES,2,9,3,2,0,0,6475.172969,,,,6,,,,,,,,,,,,,
1497_1_5_2,2,4,6,18,2,2,2,,0,0,0,1,0,1,0,58,,,,,,,40,10,2,1,,,1,2,2,1,,,1,3,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,2,6,2,6,2,2,4,1,,,,,,,,,,,1,1,0,0,0,,1,3,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,1,0,0,0,1,4,1,1,6,0,0,1,1,0,1,0,0,1,,1,36,16,8,,,,,,,,,,,,,,,105,290,100,,,,,ES,2,4,5,3,2,1,7079.664452,,,,8,,,,,,,,,,,,,
1498_1_5_1,1,10,6,18,2,3,,4,0,0,1,0,0,1,0,515,,,,,,,999996,1,2,1,,,0,4,1,,,1,,11,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,,,5,4,,,,2,4,1,,,,,5,4,1,,,,1,1,0,0,0,,2,,1,5,1,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,,,,,,,,,,2,3,5,0,,0,0,1,1,1,0,0,0,5,1,,105.2,26.8,28,,,,,,,,,,,,,,,235.12,,25.99,,,16.5,,ES,2,12,3,1,,1,10739.34588,,,,6,,,,,,,,,,,,,
14990_2_5_2,2,4,2,18,2,2,4,,0,0,1,0,0,1,1,17,,,,,,,15,1,2,2,,,1,14,3,,1,,0,6,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,1,999997,,,,,,,,,,,,1,1,1,1,0,1,0,0,3,4,3,4,2,4,2,2,4,1,,,1,4,,,,,,,1,1,0,0,0,,1,1,1,5,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,2,2,1,1,4,1,0,1,1,0,0,0,0,1,,,1.5,13.5,3.5,,,,,,7,15,,,,,,,450,90,25,28,,8,,,ES,3,1,3,2,0,1,3317.225149,,,,4,,,,,,,,,,,,,
14998_2_5_1,1,11,4,18,3,2,4,,0,0,0,0,0,0,0,10,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,,4,,2,5,1,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,2,1,1,0,,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,ES,2,4,2,2,0,1,3317.225149,,,,1,,,,,,,,,,,,,
1499_2_5_2,2,3,4,18,2,2,6,,1,0,1,0,0,1,1,50,50,1,50,1,0,,75,1,1,,,1,,6,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,999997,,,,,,,,,,,,1,1,0,1,0,0,0,0,2,4,2,6,,,,2,4,1,,,,,,,,,,,0,1,0,0,0,,1,999999,1,4,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,1,1,0,0,2,1,6,0,,1,0,0,0,0,0,1,0,1,,,36,34,,,,,,,36,34,,,,,,,400,150,,63,,,,,ES,2,4,1,3,1,1,4998.16437,,,,1,,,,,,,,,,,,,
15016_2_5_1,1,11,4,18,2,1,,,0,0,1,0,0,1,0,21,,,,,,,21,10,1,,,0,,2,1,,,0,,6,2,2,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,0,3,4,3,4,2,4,2,3,4,2,,,,,1,4,1,,,,1,1,0,0,0,,1,3,1,5,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,,,,,,,,,,2,1,1,1,1,1,0,0,1,0,0,0,0,1,,,2.9,12,2.8,6.7,,,,,,,,,,,,,550,62.9,51.3,20,,,53.5,,ES,3,3,2,3,1,1,6390.844203,,,,5,,,,,,,,,,,,,
15017_2_5_1,1,11,4,18,2,2,3,,0,0,1,0,0,0,1,10,,,,,,,9,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,999997,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,2,4,2,4,,,,2,4,1,2,1,,,,,,,,,1,1,0,0,0,,4,,1,5,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,,,,,,,,,,3,2,1,0,,1,0,0,0,0,1,0,0,1,,,1.04,,,,,,,,35,,,,,,,,300,50,,35.95,400,,,,ES,2,6,3,2,0,1,3862.085882,,,,4,,,,,,,,,,,,,
1505_1_5_2,2,3,6,18,1,2,5,,0,0,1,0,0,0,1,63,,,,,,,20,2,1,,,0,,2,2,2,,,1,3,1,,,999999,,5,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,1,999997,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,2,4,2,4,,,,,,,,,2,4,,,,,,,1,1,0,0,0,,1,3,1,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,,,,,,,,,,2,3,1,0,,1,0,1,1,0,1,0,0,1,,1,5,23,2,40,,,,,32,,,,,,,,600,60,,,,15,,,ES,1,7,3,4,2,1,15454.20616,,,,7,,,,,,,,,,,,,
15061_2_5_1,1,11,4,18,2,2,2,,1,0,1,0,0,1,0,250,40,6,90,1,0,,250,14,1,,,0,,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,5,4,2,,,,0,1,0,0,0,,1,999999,2,5,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,,,,,,,,,,3,2,1,0,,0,0,0,0,0,0,0,0,3,,,50,90,,,,,,,,,,,,,,,,,,,,,12.5,,ES,3,7,3,3,0,1,5190.572836,,,,3,,,,,,,,,,,,,
15082_2_5_1,1,11,4,18,1,3,,3,1,0,1,0,0,0,0,10,60,1,999997,,,,67,6,1,,,1,,1,1,,,1,,5,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,2,4,2,4,,,,2,4,2,2,1,,,,,,2,4,2,1,1,0,0,0,,4,,1,5,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,4,2,1,0,,1,1,0,0,0,0,0,0,1,,,2.4,0.5,0.9,,,,,,,,,,,,,,317,32,,71,70,,,214,ES,2,5,2,1,,0,7930.953816,,,,2,,,,,,,,,,,,,
15084_2_5_1,1,11,5,18,2,2,4,,0,0,1,0,0,0,0,20,,,,,,,20,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,5,4,,,,,,2,4,2,,,,,,,,,,,1,1,0,0,0,,1,3,2,4,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,,,,,,,,,,3,2,1,1,3,1,0,1,0,0,0,0,0,1,,,20,,,,,,,,,,,,,,,,310,,,10,,,,,ES,3,5,2,1,,0,4504.627064,,,,3,,,,,,,,,,,,,
15085_2_5_1,1,11,5,18,1,2,4,,1,0,1,0,0,0,1,5,50,1,999997,,,,10,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,999997,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,2,4,2,4,,,,2,4,1,,,2,4,,,,,,,1,1,0,0,0,,1,3,2,5,2,2,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,,,,,,,,,,3,3,1,0,,1,0,0,1,0,0,0,0,1,,,10,,,,,,,,45.8,,,,,,,,650,53,,65,,15,,,ES,2,6,4,3,1,1,5530.861047,,,,7,,,,,,,,,,,,,
15105_2_5_1,1,11,4,18,1,3,,4,1,0,1,0,0,1,0,101,100,1,999997,,,,100,8,1,,,1,,6,1,,,1,,13,1,,,0,,1,1,,,1,,4,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,1,2,4,2,4,,,,2,4,1,,,,,,,,2,4,1,1,1,0,0,0,,1,3,2,4,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,1,1,0,0,0,0,2,4,1,0,,1,1,1,1,0,0,0,0,1,,,3,5,40,32.28,10.99,,,,,,,,,,,,538.14,176.43,,41.6,,,,163.71,ES,3,10,3,2,0,1,5851.241274,,,,6,,,,,,,,,,,,,
15140_2_5_1,1,11,5,18,1,3,,2,1,0,1,0,0,0,0,56,40,1,999997,,,,40,10,1,,,1,,2,1,,,1,,2,1,,,1,,6,1,,,0,,4,1,,,1,,2,1,,,1,,6,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,2,4,2,4,,,,2,4,1,,,2,4,,,,,,,1,1,0,0,0,,2,,1,4,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,1,1,1,0,0,0,4,2,1,0,,1,0,0,1,0,0,0,0,1,,,3.3,7.15,5,3,20,4,13,,,,,,,,,,800,60,,110,,40,,,ES,3,6,1,2,0,1,7503.47826,,,,5,,,,,,,,,,,,,
15158_2_5_1,1,11,4,18,1,3,,4,0,0,1,0,0,0,1,55,,,,,,,30,1,1,,,1,,999999,7,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,13,5,999997,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,2,4,2,,,,,,,,,,,1,1,0,0,0,,4,,3,5,1,,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,,,,,,,,,,3,1,1,1,3,0,0,1,1,1,1,0,0,1,,,15,10.55,,,,,,,41.66,46.16,,,,,,,,,,43.95,,,,,ES,2,12,2,2,0,1,5851.241274,,,,5,,,,,,,,,,,,,
1516_1_5_2,2,4,4,18,1,2,6,,1,1,1,0,0,0,0,200,30,1,999997,,,20,999996,6,1,,,1,,1,1,,,1,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,0,2,4,2,4,3,2,1,2,4,2,,,2,4,,,,,,,1,0,0,0,0,,2,,4,5,1,,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,1,1,0,,1,0,0,0,0,0,0,0,1,1,,50,30,50,,,,,,,,,,,,,,300,80,50,30,,20,,,ES,2,7,3,3,0,1,5947.193495,,,,6,,,,,,,,,,,,,
15180_2_5_1,1,11,5,18,2,3,,2,1,0,0,0,0,1,0,20,15,5,999997,,,,5,15,1,,,0,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2,3,,1,4,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,,,,,,,1,1,4,1,1,0,0,0,0,0,0,1,0,3,,,5,8,,,,,,,,,,,,,,,,,,,,,,,ES,2,1,1,5,3,1,9232.538676,,,,1,,,,,,,,,,,,,
15194_2_5_1,1,11,4,18,1,2,2,,1,1,1,0,0,0,1,26,80,1,999997,,,20,126,6,1,,,1,,4,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,999997,,,,,,,,,,,,,,1,1,0,1,0,1,1,1,2,4,,,,,,2,4,1,,,2,4,1,5,1,2,4,1,1,1,0,0,0,,1,3,1,4,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,2,2,1,0,,1,1,1,1,1,1,0,0,1,,,1.5,6,,,,,,,62.68,,,,,,,,550.86,,,90,,8,5,32,ES,3,4,4,3,1,1,7338.245548,,,,2,,,,,,,,,,,,,
1519_1_5_1,1,10,1,18,2,3,,1,0,0,0,0,0,1,0,70,,,,,,,5,6,1,,,1,,2,1,,,0,,1,1,,,1,,15,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,,,2,4,,,,2,4,1,,,,,,,,2,4,1,1,1,0,0,0,,1,3,2,5,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,,,,,,,,,,3,4,1,0,,0,1,0,1,1,0,0,0,3,0,,30,8,5,15,,,,,,,,,,,,,,55,,45,,,,100,ES,3,10,3,3,0,1,12046.70906,,,,2,,,,,,,,,,,,,
151_1_5_1,1,10,4,18,2,3,,3,1,0,1,0,0,1,0,22,20,1,999997,,,,4,6,1,,,1,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,2,4,,,,,,,,,,,,,,,,,,,1,1,0,0,0,,4,,1,4,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,,,,,,,,,,2,2,1,1,3,1,0,1,1,0,0,0,0,1,0,,1.8,8.1,,,,,,,,,,,,,,,650,,,,,,,,ES,1,1,3,4,2,1,13863.28157,,,,3,,,,,,,,,,,,,
151_2_5_2,2,3,1,18,2,3,,3,0,0,1,0,0,0,0,38,,,,,,,999996,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,2,4,,,,2,4,1,,,,,,,,,,,0,1,0,0,0,,4,,2,5,2,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,,,,,,,,,,3,3,1,1,2,0,0,1,1,0,1,0,0,1,,,0.5,,,,,,,,,,,,,,,,,200,,100,,,,,ES,2,4,3,2,0,1,5511.258727,,,,1,,,,,,,,,,,,,
15214_2_5_1,1,11,4,18,1,2,3,,1,1,1,0,0,1,1,35,100,1,999997,,,20,35,6,1,,,1,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,999997,,,,,,,,,,,,,,1,1,0,1,1,1,0,1,2,4,,,,,,2,4,1,2,1,2,4,,,,1,6,1,1,1,0,0,0,,1,3,2,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,1,2,1,0,,1,1,1,1,1,0,0,0,1,,,15,25,,,,,,,50,,,,,,,,800,,,50,50,15,,30,ES,3,5,5,5,3,1,11402.61887,,,,2,,,,,,,,,,,,,
